code,name,new_price,pre_close,change_rate,high,low,volume,amount,turnover,industry,area,macd_golden,kdj_golden,break_ma5,break_ma10,break_ma20,upper_volume,down_volume,upside_volume,reversing_hammer,win_3d,win_5d,win_10d,change_3d,change_5d,change_10d,technical_score,signals,trend
002323,雅博股份,2.29,2.42,-5.37,2.38,2.25,1327585,306757256,6.26,钢结构,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.72,-2.97,28.65,0,[],弱势
002324,普利特,17.91,18.02,-0.61,18.05,17.75,58514,104649495,0.75,化学制品,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.5,-0.22,2.17,0,[],弱势
002326,永太科技,24.66,24.66,0.0,24.83,24.3,89672,220801696,1.11,化学原料,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.34,-14.29,-14.29,0,[],弱势
002327,富安娜,6.92,6.93,-0.14,6.94,6.86,9770,6738757,0.2,服装家纺,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.72,-0.29,-2.67,0,[],弱势
002328,新朋股份,7.07,7.23,-2.21,7.18,7.04,63584,45149218,1.11,汽车,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.67,0.57,1.73,0,[],弱势
002329,皇氏集团,3.8,3.84,-1.04,3.83,3.77,58243,22109018,0.9,食品,广西壮族自治区,0,1,0,0,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.55,1.6,-2.06,40,"['KDJ金叉', '均线突破(突破20日线)']",弱势
002330,得利斯,5.04,5.11,-1.37,5.09,5.02,34096,17223955,0.54,食品,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.89,-1.18,-4.73,0,[],弱势
002332,仙琚制药,9.36,9.4,-0.43,9.39,9.27,30137,28111087,0.31,化学制药,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.97,2.52,0.86,10,[],温和
002334,英威腾,9.89,10.01,-1.2,10.0,9.69,204648,201530464,2.79,其他电气设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.8,-0.4,2.49,0,[],弱势
002335,科华数据,61.2,62.65,-2.31,62.72,60.6,65188,402303761,1.43,电源设备,福建省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.98,-0.84,6.43,35,['MACD金叉'],温和
002337,赛象科技,6.91,7.1,-2.68,7.03,6.86,58919,40906246,1.0,专用设备,天津,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.29,2.52,2.83,10,[],温和
002338,奥普光电,56.31,55.98,0.59,56.41,55.37,13543,75738487,0.56,通用设备,吉林省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.96,4.28,4.65,10,[],温和
002342,巨力索具,15.94,15.71,1.46,16.19,15.45,460680,729007649,4.83,金属制品,河北省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.99,3.24,-21.79,10,['均线突破(突破5日线)'],弱势
002344,海宁皮城,4.77,4.9,-2.65,4.82,4.76,76592,36660583,0.6,商业物业经营,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.02,-1.85,-4.98,0,[],弱势
002346,柘中股份,21.66,22.36,-3.13,22.2,21.61,25461,55662099,0.65,输变电设备,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.41,7.07,7.23,0,[],弱势
002349,精华制药,7.67,7.82,-1.92,7.75,7.65,49450,38071788,0.61,中药生产,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.78,1.59,-0.78,0,[],弱势
002350,北京科锐,12.32,12.32,0.0,12.81,11.91,417092,512162800,7.86,输变电设备,北京,0,0,0,0,0,0,0,0,0,b'\x01',b'\x01',b'\x01',21.02,26.75,28.2,30,[],极强
002351,漫步者,12.25,12.45,-1.61,12.35,12.21,31752,38990044,0.61,消费电子设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.37,-0.08,-0.33,0,[],弱势
002352,顺丰控股,37.15,37.87,-1.9,37.3,37.11,106800,397229553,0.22,物流,广东省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.2,-1.82,-4.4,10,['均线突破(突破5日线)'],弱势
002353,杰瑞股份,123.95,117.27,5.7,124.0,117.0,109526,1335740613,1.58,石油天然气,山东省,0,0,0,0,0,1,0,0,0,b'\x01',b'\x01',b'\x01',18.39,25.95,45.07,45,['放量上涨'],极强
002354,天娱数科,6.48,6.72,-3.57,6.62,6.44,335918,219131446,2.07,营销服务,辽宁省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.14,-9.75,-7.69,0,[],弱势
002355,兴民智通,7.01,7.28,-3.71,7.16,6.93,149169,105144234,2.41,汽车,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.65,-6.16,-3.04,0,[],弱势
002356,赫美集团,4.6,4.22,9.0,4.63,4.18,1110871,494151601,8.47,服装家纺,广东省,1,0,1,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',17.65,20.42,16.46,100,"['MACD金叉', '均线突破(突破5日线/突破10日线/突破20日线)']",极强
002360,同德化工,5.73,5.85,-2.05,5.8,5.71,48651,27965892,1.49,化学制品,山西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.05,-1.55,7.3,0,[],弱势
002361,神剑股份,14.19,14.09,0.71,14.28,13.73,392169,550696795,4.85,合成纤维及树脂,安徽省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.73,9.83,-6.89,0,[],弱势
002362,汉王科技,21.75,22.32,-2.55,22.15,21.55,18438,40233748,0.89,计算机软件,北京,0,0,1,0,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.16,-2.38,3.18,30,['均线突破(突破5日线/突破20日线)'],弱势
002364,中恒电气,34.85,34.68,0.49,35.0,34.06,68977,238934178,1.24,电源设备,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.78,3.23,17.7,0,[],弱势
002367,康力电梯,8.14,8.19,-0.61,8.19,7.99,25791,20879820,0.32,专用设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.21,0.74,-0.73,0,[],弱势
002368,太极股份,22.05,22.52,-2.09,22.27,21.89,31252,69111770,0.5,计算机软件,北京,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.78,-3.71,0.92,10,['均线突破(突破5日线)'],弱势
002369,卓翼科技,8.2,8.38,-2.15,8.25,8.12,51976,42562456,0.92,电子设备制造,广东省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.38,-0.73,0.49,10,['均线突破(突破5日线)'],弱势
002370,亚太药业,6.69,6.88,-2.76,6.77,6.65,69107,46370539,0.93,化学制药,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.11,-4.97,-6.17,0,[],弱势
002372,伟星新材,12.44,12.27,1.39,12.59,12.05,25434,31447035,0.17,其他建材,浙江省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.24,3.15,0.97,20,['均线突破(突破5日线)'],温和
002373,千方科技,11.3,11.66,-3.09,11.47,11.23,115756,131343523,0.84,计算机软件,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.83,-4.64,-6.46,0,[],弱势
002374,中锐股份,3.68,3.81,-3.41,3.75,3.65,145090,53615776,1.34,金属制品,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-6.36,-3.41,4.84,0,[],弱势
002375,亚厦股份,4.25,4.33,-1.85,4.26,4.17,65333,27662603,0.49,装修装饰,浙江省,0,0,1,0,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.97,-0.23,-4.92,30,['均线突破(突破5日线/突破20日线)'],弱势
002376,新北洋,7.81,8.07,-3.22,7.98,7.8,86076,67724109,1.1,计算机硬件,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.74,-1.76,-2.62,0,[],弱势
002378,章源钨业,43.94,40.6,8.23,44.66,42.0,540990,2357353931,4.53,稀有金属,江西省,0,0,0,0,0,0,0,0,0,b'\x01',b'\x01',b'\x01',30.97,43.74,78.47,30,[],极强
002379,宏桥控股,29.0,29.22,-0.75,29.24,28.61,51984,150351474,0.46,基本金属,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.65,-3.69,-4.89,0,[],弱势
002380,科远智慧,34.14,32.49,5.08,34.49,32.0,50479,170163916,3.56,计算机软件,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',7.46,8.21,11.39,20,[],强势
002382,蓝帆医疗,6.02,6.08,-0.99,6.06,5.99,20409,12303210,0.2,医疗器械,山东省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.17,2.38,0.84,25,['MACD金叉'],弱势
002383,合众思壮,11.59,11.38,1.85,11.61,11.25,119366,136981968,1.61,卫星应用,北京,1,0,0,0,1,0,0,0,0,b'\x00',b'\x00',b'\x00',2.2,5.08,3.11,55,"['MACD金叉', '均线突破(突破20日线)']",温和
002384,东山精密,86.53,85.55,1.15,88.28,84.0,189044,1630307805,1.36,电子器件,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',8.82,10.96,19.4,30,[],极强
002385,大北农,4.1,4.05,1.23,4.15,4.02,776851,318312718,2.2,畜牧业,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.23,2.76,1.74,10,[],温和
002387,维信诺,9.09,9.22,-1.41,9.18,9.01,63154,57296939,0.45,光电子器件,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.87,1.56,3.89,0,[],弱势
002388,新亚制程,5.42,5.62,-3.56,5.57,5.42,78439,43068801,1.55,电子设备制造,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.9,-3.73,-1.09,0,[],弱势
002389,航天彩虹,26.54,24.13,9.99,26.54,25.28,644161,1678623158,6.54,航空航天装备,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',9.35,12.55,14.74,30,[],极强
002391,长青股份,6.67,6.7,-0.45,6.7,6.56,34257,22729174,0.74,化肥农药,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.21,6.55,4.38,10,[],温和
002392,北京利尔,8.24,8.42,-2.14,8.32,8.19,54035,44564735,0.47,耐火材料,北京,0,0,0,0,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.37,-0.48,2.62,20,['均线突破(突破20日线)'],弱势
002393,力生制药,22.18,21.79,1.79,22.41,21.69,22770,50346819,0.91,化学制药,天津,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.93,3.6,1.51,25,['均线突破(突破10日线)'],温和
002395,双象股份,19.82,19.95,-0.65,20.04,19.71,8796,17485448,0.33,化学制品,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.93,2.16,-1.0,0,[],弱势
002396,星网锐捷,31.06,31.1,-0.13,31.43,30.48,57607,179112836,0.99,通信设备,福建省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',6.19,5.0,14.07,10,[],温和
002398,垒知集团,5.7,5.83,-2.23,5.76,5.67,59443,33910204,1.04,其他建材,福建省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.9,0.0,-2.4,10,['均线突破(突破5日线)'],弱势
002399,海普瑞,11.87,12.02,-1.25,12.0,11.82,10127,12033341,0.08,生物医药,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.94,-1.49,-2.78,0,[],弱势
002400,省广集团,10.07,10.49,-4.0,10.3,10.04,441692,447961269,2.56,营销服务,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.27,-8.95,-9.93,0,[],弱势
002401,中远海科,16.58,16.64,-0.36,16.79,16.53,22259,37138239,0.6,计算机软件,上海,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.48,1.16,3.11,35,['MACD金叉'],温和
002402,和而泰,35.61,36.41,-2.2,35.99,35.2,101800,362152697,1.25,电子设备制造,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.1,-1.11,-1.49,0,[],弱势
002405,四维图新,10.8,10.92,-1.1,10.9,10.63,230314,247701613,0.98,计算机软件,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.0,0.47,2.08,0,[],弱势
002406,远东传动,8.27,8.51,-2.82,8.4,8.21,113402,94039632,1.88,汽车,河南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.36,1.47,1.72,0,[],弱势
002407,多氟多,30.0,30.64,-2.09,30.25,29.75,123606,370849788,1.14,化学原料,河南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.54,-1.57,0.87,0,[],弱势
002408,齐翔腾达,6.12,6.06,0.99,6.2,5.95,196090,119119134,0.71,化学原料,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.49,6.43,6.07,10,[],温和
002409,雅克科技,97.4,95.97,1.49,99.15,93.8,51183,497756893,1.61,半导体,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.8,8.04,11.44,10,[],温和
002410,广联达,13.54,13.97,-3.08,13.75,13.5,132041,179532940,0.83,计算机软件,北京,0,0,1,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.53,-3.9,0.89,25,['均线突破(突破5日线/突破10日线)'],弱势
002413,雷科防务,16.36,14.87,10.02,16.36,15.11,1577104,2511111591,12.17,航空航天装备,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',8.34,18.81,6.44,20,[],强势
002414,高德红外,15.96,15.56,2.57,15.99,15.3,689360,1081221184,2.03,电子设备制造,湖北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.45,-5.23,-3.45,0,[],弱势
002415,海康威视,31.34,31.44,-0.32,31.41,30.81,122542,381099627,0.14,计算机硬件,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.85,-3.21,-3.98,0,[],弱势
002416,爱施德,13.87,14.32,-3.14,14.18,13.81,133202,185649450,1.09,消费电子设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.07,4.84,8.36,10,[],温和
002418,康盛股份,4.97,4.99,-0.4,5.03,4.88,159589,79248230,1.4,专用设备,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.81,4.63,7.58,10,[],温和
002419,天虹股份,5.59,5.72,-2.27,5.64,5.58,72409,40594661,0.62,零售,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.1,-0.53,-2.44,0,[],弱势
002420,毅昌科技,8.4,8.58,-2.1,8.55,8.33,52919,44600229,1.32,汽车,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.11,0.96,6.46,0,[],弱势
002421,达实智能,2.88,2.97,-3.03,2.93,2.86,202657,58592447,1.01,计算机软件,广东省,0,0,1,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.03,-2.37,0.35,25,['均线突破(突破5日线/突破10日线)'],弱势
002422,科伦药业,30.18,30.54,-1.18,30.45,30.1,12534,37893600,0.1,化学制药,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.71,-4.37,-6.27,0,[],弱势
002423,中粮资本,11.16,11.13,0.27,11.18,11.0,37969,42106338,0.16,非银行金融,河南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.81,3.81,2.39,10,[],温和
002424,ST百灵,5.18,5.0,3.6,5.25,4.94,176822,91077111,1.46,中药生产,贵州省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',11.64,18.81,21.88,45,['放量上涨'],极强
002426,胜利精密,4.14,4.07,1.72,4.2,3.97,805215,330794678,2.37,消费电子设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.0,7.81,5.34,0,[],弱势
002427,尤夫股份,7.59,7.69,-1.3,7.69,7.53,49273,37401163,0.5,合成纤维及树脂,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.94,3.27,-0.91,0,[],弱势
002428,云南锗业,46.23,48.26,-4.21,48.36,45.5,414554,1922333611,6.35,稀有金属,云南省,0,0,0,0,0,1,0,0,0,b'\x01',b'\x01',b'\x01',14.57,31.97,35.81,45,['放量上涨'],极强
002429,兆驰股份,10.59,10.69,-0.94,10.75,10.34,277471,292696957,0.61,视听器材,广东省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.34,-1.67,12.66,20,['均线突破(突破5日线)'],温和
002430,杭氧股份,33.21,32.54,2.06,33.5,32.23,55059,182301872,0.56,环保,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.56,6.68,9.71,10,[],温和
002431,棕榈股份,2.65,2.73,-2.93,2.69,2.62,161992,42971445,0.9,建筑施工,河南省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.57,-0.38,-1.49,15,['均线突破(突破10日线)'],弱势
002432,九安医疗,44.01,44.39,-0.86,44.63,43.66,36728,161796422,0.84,医疗器械,天津,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.0,6.74,4.69,0,[],弱势
002434,万里扬,9.38,9.51,-1.37,9.48,9.3,60446,56599527,0.46,汽车,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.89,-2.39,-5.06,0,[],弱势
002436,兴森科技,26.76,25.97,3.04,26.92,25.5,404394,1067099929,2.68,电子元件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.75,16.96,20.59,10,[],温和
002437,誉衡药业,3.39,3.48,-2.59,3.45,3.38,210443,71730987,1.0,化学制药,黑龙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.59,1.8,-2.02,0,[],弱势
002441,众业达,11.0,11.4,-3.51,11.26,10.93,91549,101371602,2.29,其他电气设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.34,2.8,-1.26,0,[],弱势
002442,龙星科技,6.66,6.77,-1.62,6.74,6.6,24152,16108691,0.49,化学制品,河北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.89,4.55,1.99,0,[],弱势
002444,巨星科技,35.39,35.71,-0.9,35.77,35.01,16595,58643885,0.14,金属制品,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.32,-1.83,-1.83,0,[],弱势
002446,盛路通信,11.52,11.28,2.13,11.54,11.25,215297,245877861,2.54,通信设备,广东省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.86,4.54,0.44,25,['均线突破(突破10日线)'],温和
002449,国星光电,8.63,8.75,-1.37,8.72,8.59,30525,26415111,0.49,光电子器件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.46,1.89,1.65,0,[],弱势
002452,长高电新,11.35,11.09,2.34,11.55,11.01,153245,174152689,2.97,输变电设备,湖南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',5.98,11.49,14.19,30,[],极强
002453,华软科技,6.21,6.34,-2.05,6.27,6.13,51138,31710475,0.83,化学制品,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.27,1.97,3.85,0,[],弱势
002454,松芝股份,9.16,9.27,-1.19,9.24,9.06,27003,24713112,0.43,汽车,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.61,-0.11,0.33,0,[],弱势
002455,百川股份,13.95,14.36,-2.86,14.4,13.64,360776,504300754,6.95,化学制品,江苏省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.58,0.72,25.22,10,['均线突破(突破5日线)'],弱势
002456,欧菲光,9.56,9.83,-2.75,9.72,9.46,291268,279180565,0.88,光电子器件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.43,-2.45,-1.75,0,[],弱势
002457,青龙管业,14.14,14.72,-3.94,14.65,14.08,70923,101313022,2.13,其他建材,宁夏回族自治区,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.57,13.57,10.04,10,[],温和
002459,晶澳科技,12.12,12.1,0.17,12.25,11.81,210127,252974563,0.64,电源设备,河北省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.9,2.11,-1.22,10,['均线突破(突破5日线)'],弱势
002460,赣锋锂业,71.83,73.1,-1.74,73.17,71.64,122692,886530613,1.01,稀有金属,江西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.7,8.31,10.93,10,[],温和
002461,珠江啤酒,9.52,9.5,0.21,9.59,9.4,34490,32734413,0.16,饮料,广东省,1,0,0,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',0.32,1.82,0.63,70,"['MACD金叉', '均线突破(突破10日线/突破20日线)']",温和
002462,嘉事堂,15.46,15.66,-1.28,15.57,15.43,11522,17833339,0.4,医药商业,北京,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.21,-0.13,-4.45,10,['均线突破(突破5日线)'],弱势
002463,沪电股份,81.29,83.6,-2.76,82.99,81.22,258900,2125907927,1.35,电子元件,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',4.76,17.52,17.54,20,[],强势
002465,海格通信,18.3,17.66,3.62,18.34,17.43,1022311,1838367873,4.13,通信设备,广东省,0,0,0,0,1,0,0,0,0,b'\x00',b'\x00',b'\x00',4.75,9.38,4.75,40,['均线突破(突破20日线)'],强势
002467,二六三,7.28,7.6,-4.21,7.53,7.27,561722,414143213,4.11,通信运营,北京,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.82,-3.32,2.39,10,['均线突破(突破5日线)'],弱势
002468,申通快递,13.3,13.8,-3.62,13.56,13.26,131721,176074183,0.9,物流,浙江省,0,0,0,0,0,0,0,0,0,b'\x01',b'\x01',b'\x01',4.64,4.23,2.31,10,[],温和
002469,三维化学,9.27,9.04,2.54,9.34,9.19,107143,99192489,1.7,化学原料,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.31,4.75,1.53,10,[],温和
002470,金正大,3.08,3.1,-0.65,3.41,2.93,5090946,1639018121,15.49,化肥农药,山东省,0,0,0,0,0,1,0,1,0,b'\x01',b'\x01',b'\x01',20.31,45.28,51.72,55,"['放量上涨', '价涨量增']",极强
002471,中超控股,9.22,9.3,-0.86,9.28,9.05,415841,380435415,3.1,输变电设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.71,3.02,-5.63,0,[],弱势
002472,双环传动,40.61,41.42,-1.96,41.02,40.28,50461,204731232,0.67,汽车,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.36,-5.38,-1.5,0,[],弱势
002474,榕基软件,8.57,8.93,-4.03,8.74,8.45,103622,89172578,1.95,计算机软件,福建省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.6,-4.25,-4.25,10,['均线突破(突破5日线)'],弱势
002475,立讯精密,49.3,50.22,-1.83,49.72,49.1,263742,1301900006,0.36,消费电子设备,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.42,-2.95,-3.35,0,[],弱势
002478,常宝股份,13.47,13.53,-0.44,13.85,13.29,272535,367336370,3.77,钢铁,江苏省,0,0,0,0,0,0,0,0,0,b'\x01',b'\x01',b'\x01',16.62,29.64,43.3,30,[],极强
002479,富春环保,5.66,5.59,1.25,5.68,5.51,72701,40744708,0.84,电力,浙江省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',4.43,8.64,7.4,35,['放量上涨'],强势
002481,双塔食品,4.98,5.01,-0.6,4.99,4.94,25964,12887783,0.23,食品,山东省,0,1,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.39,0.4,-2.16,30,"['KDJ金叉', '均线突破(突破5日线)']",弱势
002482,广田集团,1.81,1.84,-1.63,1.82,1.77,227353,40793035,0.61,装修装饰,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.09,3.43,4.62,0,[],弱势
002483,润邦股份,7.9,7.95,-0.63,7.98,7.82,29662,23403278,0.34,通用设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.33,8.67,7.05,10,[],温和
002484,江海股份,33.74,33.41,0.99,33.85,32.61,81506,272573939,0.99,电子元件,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.02,11.57,20.07,10,[],温和
002485,ST雪发,5.34,5.09,4.91,5.34,5.34,16131,8613954,0.3,贸易,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',10.1,13.62,22.48,30,[],极强
002486,嘉麟杰,3.17,3.19,-0.63,3.23,3.15,79887,25453622,0.97,服装家纺,上海,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.63,0.32,-2.16,0,[],弱势
002487,大金重工,70.52,69.61,1.31,70.77,68.36,40696,282513453,0.65,金属制品,辽宁省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',6.27,13.89,15.23,30,[],极强
002488,金固股份,12.74,13.13,-2.97,12.93,12.55,110467,140639138,1.2,汽车,浙江省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.07,0.79,-4.57,15,['均线突破(突破10日线)'],弱势
002489,浙江永强,3.63,3.7,-1.89,3.66,3.61,122609,44580661,0.64,家具,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.2,0.0,-4.22,0,[],弱势
002490,山东墨龙,9.68,8.8,10.0,9.68,9.6,263648,255156104,4.87,专用设备,山东省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',10.13,25.71,18.05,55,['MACD金叉'],极强
002491,通鼎互联,10.89,10.59,2.83,11.02,10.01,651612,697941114,5.54,通信设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',14.27,17.6,16.97,30,[],极强
002492,恒基达鑫,9.03,9.07,-0.44,9.18,8.9,39856,36078592,1.0,物流,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.33,-2.48,4.27,0,[],弱势
002493,荣盛石化,15.6,15.6,0.0,16.2,15.28,306836,484887590,0.33,合成纤维及树脂,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.97,6.92,7.81,10,[],温和
002496,*ST辉丰,1.93,1.97,-2.03,1.95,1.93,99044,19210876,0.89,化肥农药,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.52,6.63,6.04,10,[],温和
